id,family,population,block,sw,bb_cum97,bb_cum98,bb_cum99,ht99mm,ht98mm,ht97mm,growth_97,ws_sum,ws_wsum
502_14,1102,CHE,2,81,6,5,NA,NA,NA,NA,800,10,2.539534713
502_15,1102,CHE,4,81,8,NA,6,155,90,NA,380,NA,NA
502_16,1102,CHE,4,81,6,9,7,125,90,55,420,NA,NA
502_17,1102,CHE,4,81,6,NA,9,100,NA,NA,120,NA,NA
502_18,1102,CHE,4,81,6,6,5,175,105,NA,550,NA,NA
503_1,1102,CHE,3,81,10,NA,10,90,NA,NA,NA,NA,NA
503_2,1102,CHE,1,81,10,10,NA,NA,NA,NA,600,2,1.196274618
503_3,1102,CHE,1,81,9,7,NA,NA,NA,NA,340,2,1.196274618
503_4,1102,CHE,3,81,6,5,4,290,NA,170,410,NA,NA
503_5,1102,CHE,2,81,8,8,NA,NA,NA,NA,550,9,2.485172506
503_6,1102,CHE,2,81,6,NA,NA,NA,NA,NA,140,6,1.176564508
503_7,1102,CHE,2,81,7,8,NA,NA,NA,NA,540,6,1.977437645
503_8,1120,CHE,3,43,9,NA,6,300,180,NA,400,NA,NA
503_9,1120,CHE,1,43,5,4,NA,NA,NA,NA,380,NA,NA
503_10,1120,CHE,4,43,3,NA,7,170,100,NA,NA,NA,NA
503_11,1120,CHE,4,43,9,NA,8,130,NA,NA,NA,NA,NA
503_12,1120,CHE,4,43,10,NA,10,195,125,110,500,NA,NA
503_13,1120,CHE,4,43,8,8,6,170,100,NA,450,NA,NA
503_14,1120,CHE,4,43,8,6,NA,160,125,80,400,NA,NA
503_15,1120,CHE,3,43,9,7,6,150,NA,NA,450,NA,NA
503_16,1120,CHE,2,43,9,9,NA,NA,NA,NA,460,0,0.367210594
503_17,1120,CHE,3,43,8,NA,6,300,NA,NA,390,NA,NA
503_18,1120,CHE,3,43,8,4,6,220,NA,NA,430,NA,NA
503_19,1120,CHE,2,43,9,8,NA,NA,NA,NA,530,NA,NA
503_20,1120,CHE,1,43,9,NA,NA,NA,NA,NA,300,6,1.176564508
504_1,1120,CHE,1,43,6,NA,NA,NA,NA,NA,310,1,0.965347903
504_2,1120,CHE,2,43,9,9,NA,NA,NA,NA,320,0,0
504_3,1120,CHE,2,43,6,6,NA,NA,NA,NA,360,0,0.734421187
504_4,1120,CHE,1,43,9,10,NA,NA,NA,NA,380,1,0.230926715
504_5,1122,CHE,4,62,8,NA,7,175,NA,NA,410,NA,NA
504_6,1122,CHE,4,62,9,NA,6,200,155,90,380,NA,NA
504_7,1122,CHE,3,62,8,8,6,265,220,140,830,NA,NA
504_8,1122,CHE,2,62,9,7,NA,NA,NA,NA,710,NA,NA
504_9,1122,CHE,2,62,7,7,NA,NA,NA,NA,580,7,1.750751319
504_10,1122,CHE,4,62,9,8,7,155,NA,NA,650,NA,NA
504_11,1122,CHE,4,62,6,NA,10,140,120,NA,NA,NA,NA
504_12,1122,CHE,4,62,8,8,9,135,NA,NA,450,NA,NA
504_13,1122,CHE,2,62,9,9,NA,NA,NA,NA,640,2,1.196274618
504_14,1122,CHE,3,62,5,NA,6,265,NA,NA,450,NA,NA
504_15,1122,CHE,3,62,5,NA,4,260,150,NA,500,NA,NA
504_16,1122,CHE,3,62,7,7,3,340,170,110,500,NA,NA
505_1,1122,CHE,1,62,6,NA,NA,NA,NA,NA,330,1,0.965347903
505_2,1122,CHE,1,62,10,NA,NA,NA,NA,NA,440,NA,NA
505_3,1122,CHE,1,62,5,NA,NA,NA,NA,NA,450,4,1.598137309
505_4,1122,CHE,1,62,4,NA,NA,NA,NA,NA,400,5,1.805113526
505_5,1122,CHE,2,62,7,10,NA,NA,NA,NA,670,5,1.036040241
505_6,1122,CHE,1,62,8,8,NA,NA,NA,NA,350,3,0.668829648
505_7,1122,CHE,3,62,9,9,5,265,NA,NA,360,NA,NA
505_8,1122,CHE,2,62,8,10,NA,NA,NA,NA,800,7,1.383540725
505_9,1125,CHE,4,44,7,2,8,210,NA,NA,570,NA,NA
505_10,1125,CHE,1,44,6,9,NA,NA,NA,NA,420,2,0.829064024
505_11,1125,CHE,1,44,6,5,NA,NA,NA,NA,600,NA,NA
505_12,1125,CHE,4,44,9,6,2,120,NA,NA,400,NA,NA
505_13,1125,CHE,4,44,7,NA,10,230,160,NA,450,NA,NA
505_14,1125,CHE,4,44,9,7,8,140,NA,NA,400,NA,NA
505_15,1125,CHE,2,44,6,3,NA,NA,NA,NA,600,1,0.965347903
505_16,1125,CHE,3,44,8,6,3,305,150,110,500,NA,NA
505_17,1125,CHE,3,44,9,NA,8,140,NA,NA,430,NA,NA
505_18,1125,CHE,3,44,8,6,5,415,200,NA,520,NA,NA
505_19,1125,CHE,3,44,8,NA,4,120,NA,NA,400,NA,NA
505_20,1125,CHE,1,44,7,5,NA,NA,NA,NA,460,0,0.734421187
506_1,1125,CHE,1,44,5,2,NA,NA,NA,NA,600,3,0.668829648
506_2,1125,CHE,2,44,9,8,NA,NA,NA,NA,720,NA,NA
506_3,1125,CHE,2,44,9,9,NA,NA,NA,NA,600,1,0.598137309
506_4,1125,CHE,2,44,7,3,NA,NA,NA,NA,680,5,1.036040241
506_5,1126,CHE,3,64,9,5,7,200,NA,NA,500,NA,NA
506_6,1126,CHE,1,64,9,5,NA,NA,NA,NA,500,NA,NA
506_7,1126,CHE,2,64,10,NA,NA,NA,NA,NA,550,NA,NA
506_8,1126,CHE,4,64,9,8,6,140,NA,NA,500,NA,NA
506_9,1126,CHE,4,64,6,5,3,255,160,105,300,NA,NA
506_10,1126,CHE,4,64,4,NA,5,200,NA,NA,NA,NA,NA
506_11,1126,CHE,4,64,7,7,2,240,NA,NA,NA,NA,NA
506_12,1126,CHE,4,64,6,6,6,150,NA,NA,400,NA,NA
506_13,1126,CHE,3,64,3,NA,3,240,120,NA,NA,NA,NA
506_14,1126,CHE,3,64,8,8,5,170,NA,NA,330,NA,NA
506_15,1126,CHE,3,64,2,NA,5,225,120,NA,NA,NA,NA
506_16,1126,CHE,3,64,7,NA,6,150,NA,NA,300,NA,NA
506_17,1126,CHE,2,64,8,2,NA,NA,NA,NA,600,10,2.539534713
507_1,1126,CHE,2,64,7,2,NA,NA,NA,NA,750,4,1.598137309
507_2,1126,CHE,1,64,2,2,NA,NA,NA,NA,470,5,1.036040241
507_3,1126,CHE,1,64,10,9,NA,NA,NA,NA,550,10,2.17232412
507_4,1126,CHE,1,64,2,NA,NA,NA,NA,NA,NA,5,1.403250835
507_5,1126,CHE,2,64,7,9,NA,NA,NA,NA,440,2,0.829064024
507_6,1126,CHE,2,64,5,NA,NA,NA,NA,NA,400,2,1.196274618
507_7,1126,CHE,1,64,5,2,NA,NA,NA,NA,340,6,1.910985695
507_8,1127,CHE,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
507_9,1127,CHE,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
507_10,1127,CHE,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
507_11,1127,CHE,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
507_12,1127,CHE,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
507_13,1127,CHE,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
507_14,1127,CHE,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
507_15,1127,CHE,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
507_16,1127,CHE,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
507_17,1127,CHE,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
507_18,1128,CHE,2,60,9,8,NA,NA,NA,NA,1170,5,1.437902932
507_19,1128,CHE,2,60,6,8,NA,NA,NA,NA,680,7,1.965347903
508_1,1128,CHE,2,60,4,4,NA,NA,NA,NA,200,NA,NA
508_2,1128,CHE,2,60,8,6,NA,NA,NA,NA,780,NA,NA
508_3,1128,CHE,3,60,8,NA,5,355,180,155,690,NA,NA
508_4,1128,CHE,4,60,6,2,6,260,195,130,600,NA,NA
508_5,1128,CHE,1,60,8,4,NA,NA,NA,NA,620,NA,NA
508_6,1128,CHE,1,60,8,9,NA,NA,NA,NA,600,3,0.668829648
508_7,1128,CHE,4,60,6,NA,8,140,NA,NA,NA,NA,NA
508_8,1128,CHE,4,60,4,NA,6,190,NA,NA,NA,NA,NA
508_9,1128,CHE,4,60,4,NA,7,125,NA,NA,NA,NA,NA
508_10,1128,CHE,4,60,6,5,4,NA,190,130,650,NA,NA
508_11,1128,CHE,3,60,6,6,3,205,NA,NA,530,NA,NA
508_12,1128,CHE,3,60,8,7,3,290,130,NA,740,NA,NA
508_13,1128,CHE,3,60,7,2,4,120,NA,NA,700,NA,NA
508_14,1128,CHE,1,60,8,6,NA,NA,NA,NA,600,3,1.036040241
508_15,1128,CHE,3,60,4,8,3,420,215,140,NA,NA,NA
508_16,1128,CHE,1,60,7,4,NA,NA,NA,NA,740,7,1.965347903
508_17,1131,CHE,2,49,9,NA,NA,NA,NA,NA,750,8,2.312848386
508_18,1131,CHE,4,49,8,5,3,330,180,110,470,NA,NA
509_1,1131,CHE,2,49,8,5,NA,NA,NA,NA,540,4,0.863716122
509_2,1131,CHE,4,49,7,5,5,245,145,110,520,NA,NA
509_3,1131,CHE,3,49,5,6,3,250,NA,NA,350,NA,NA
509_4,1131,CHE,3,49,8,9,4,145,NA,NA,410,NA,NA
509_5,1131,CHE,2,49,7,5,NA,NA,NA,NA,480,5,1.68005898
509_6,1131,CHE,3,49,8,9,4,200,NA,NA,330,NA,NA
509_7,1131,CHE,4,49,6,NA,3,255,140,NA,440,NA,NA
509_8,1131,CHE,4,49,9,NA,6,200,160,NA,380,NA,NA
509_9,1131,CHE,2,49,8,10,NA,NA,NA,NA,510,2,1.196274618
509_10,1131,CHE,1,49,6,2,NA,NA,NA,NA,550,NA,NA
509_11,1131,CHE,3,49,8,7,3,220,NA,NA,510,NA,NA
509_12,1131,CHE,2,49,8,7,NA,NA,NA,NA,550,NA,NA
509_13,1131,CHE,1,49,6,5,NA,NA,NA,NA,420,1,0.965347903
509_14,1131,CHE,3,49,9,8,7,145,NA,NA,550,NA,NA
509_15,1131,CHE,1,49,8,NA,NA,NA,NA,NA,430,2,1.196274618
509_16,1131,CHE,1,49,6,8,NA,NA,NA,NA,200,0,0.734421187
509_17,1131,CHE,1,49,10,8,NA,NA,NA,NA,450,10,2.17232412
510_1,1132,CHE,4,59.5,7,NA,5,196,160,NA,480,NA,NA
510_2,1132,CHE,2,59.5,5,2,NA,NA,NA,NA,450,4,1.539534713
510_3,1132,CHE,4,59.5,6,8,6,240,135,NA,500,NA,NA
510_4,1132,CHE,4,59.5,7,7,7,190,NA,170,560,NA,NA
510_5,1132,CHE,2,59.5,9,8,NA,NA,NA,NA,560,2,1.196274618
510_6,1132,CHE,3,59.5,8,NA,3,320,150,NA,460,NA,NA
510_7,1132,CHE,3,59.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
510_8,1132,CHE,2,59.5,9,9,NA,NA,NA,NA,720,NA,NA
510_9,1132,CHE,3,59.5,8,6,4,285,NA,280,430,NA,NA
510_10,1132,CHE,4,59.5,7,9,6,260,145,NA,600,NA,NA
510_11,1132,CHE,1,59.5,7,NA,NA,NA,NA,NA,NA,NA,NA
510_12,1132,CHE,1,59.5,7,9,NA,NA,NA,NA,600,7,2.117961912
510_13,1132,CHE,2,59.5,7,5,NA,NA,NA,NA,700,6,1.910985695
510_14,1132,CHE,3,59.5,9,NA,5,290,140,NA,420,NA,NA
510_15,1132,CHE,1,59.5,5,7,NA,NA,NA,NA,140,0,0.734421187
510_16,1132,CHE,1,59.5,6,5,NA,NA,NA,NA,560,7,2.117961912
510_17,1133,CHE,4,51.5,4,NA,7,110,NA,NA,NA,NA,NA
510_18,1133,CHE,4,51.5,4,NA,7,80,NA,NA,50,NA,NA
510_19,1133,CHE,4,51.5,6,NA,4,260,140,NA,520,NA,NA
510_20,1133,CHE,2,51.5,9,10,NA,NA,NA,NA,740,NA,NA
511_1,1133,CHE,2,51.5,8,NA,NA,NA,NA,NA,760,6,1.543775102
511_2,1133,CHE,4,51.5,4,NA,NA,225,100,NA,360,NA,NA
511_3,1133,CHE,1,51.5,8,5,NA,NA,NA,NA,620,NA,NA
511_4,1133,CHE,1,51.5,6,8,NA,NA,NA,NA,520,9,2.367210594
511_5,1133,CHE,1,51.5,2,2,NA,NA,NA,NA,440,2,0.461853431
511_6,1133,CHE,1,51.5,2,8,NA,NA,NA,NA,450,8,1.945637793
511_7,1133,CHE,4,51.5,7,7,7,260,140,NA,560,NA,NA
511_8,1133,CHE,2,51.5,7,3,NA,NA,NA,NA,800,5,1.770461429
511_9,1133,CHE,2,51.5,7,9,NA,NA,NA,NA,640,4,1.230926715
511_10,1133,CHE,2,51.5,8,9,NA,NA,NA,NA,600,6,1.176564508
511_11,1133,CHE,3,51.5,2,NA,4,170,100,NA,NA,NA,NA
511_12,1133,CHE,3,51.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
511_13,1133,CHE,3,51.5,7,NA,NA,NA,NA,NA,NA,NA,NA
511_14,1133,CHE,3,51.5,6,NA,4,315,170,NA,510,NA,NA
511_15,1133,CHE,3,51.5,2,NA,4,230,130,NA,NA,NA,NA
511_16,1133,CHE,1,51.5,8,7,NA,NA,NA,NA,500,8,1.578427199
512_1,1135,CHE,3,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
512_2,1135,CHE,2,51,7,9,NA,NA,NA,NA,750,7,2.117961912
512_3,1135,CHE,3,51,7,NA,4,130,NA,NA,NA,NA,NA
512_4,1135,CHE,3,51,10,6,3,440,240,100,560,NA,NA
512_5,1135,CHE,4,51,8,NA,6,130,NA,NA,320,NA,NA
512_6,1135,CHE,4,51,4,9,8,160,100,NA,480,NA,NA
512_7,1135,CHE,3,51,NA,NA,3,325,180,80,NA,NA,NA
512_8,1135,CHE,4,51,9,9,10,NA,NA,NA,200,NA,NA
512_9,1135,CHE,4,51,6,NA,7,130,NA,NA,350,NA,NA
512_10,1135,CHE,1,51,6,NA,NA,NA,NA,NA,570,NA,NA
512_11,1135,CHE,1,51,7,NA,NA,NA,NA,NA,500,9,2.117961912
512_12,1135,CHE,1,51,8,8,NA,NA,NA,NA,660,8,1.945637793
512_13,1135,CHE,2,51,8,10,NA,NA,NA,NA,800,NA,NA
512_14,1135,CHE,2,51,8,9,NA,NA,NA,NA,740,10,2.539534713
512_15,1135,CHE,2,51,9,NA,NA,NA,NA,NA,550,6,1.977437645
512_16,1135,CHE,1,51,8,9,NA,NA,NA,NA,620,10,2.539534713
512_17,1136,CHE,4,40,5,7,7,200,100,NA,380,NA,NA
512_18,1136,CHE,4,40,6,NA,NA,140,110,NA,350,NA,NA
512_19,1136,CHE,4,40,4,NA,7,95,NA,NA,150,NA,NA
512_20,1136,CHE,3,40,8,5,6,340,200,90,520,NA,NA
513_1,1136,CHE,3,40,8,7,3,310,150,NA,550,NA,NA
513_2,1136,CHE,4,40,6,7,7,120,NA,NA,340,NA,NA
513_3,1136,CHE,2,40,9,NA,NA,NA,NA,NA,360,2,0.461853431
513_4,1136,CHE,4,40,6,NA,2,245,170,NA,550,NA,NA
513_5,1136,CHE,2,40,8,5,NA,NA,NA,NA,500,NA,NA
513_6,1136,CHE,2,40,9,NA,NA,NA,NA,NA,480,4,0.805113526
513_7,1136,CHE,2,40,9,9,NA,NA,NA,NA,420,2,0.461853431
513_8,1136,CHE,3,40,8,6,3,335,180,115,620,NA,NA
513_9,1136,CHE,1,40,9,9,NA,NA,NA,NA,480,5,1.403250835
513_10,1136,CHE,1,40,9,NA,NA,NA,NA,NA,410,2,1.196274618
513_11,1136,CHE,2,40,7,10,NA,NA,NA,NA,600,5,1.036040241
513_12,1136,CHE,3,40,5,8,3,330,185,NA,530,NA,NA
513_13,1136,CHE,3,40,9,NA,6,150,NA,NA,NA,NA,NA
513_14,1136,CHE,1,40,8,7,NA,NA,NA,NA,NA,0,0
513_15,1136,CHE,1,40,10,NA,NA,NA,NA,NA,300,2,0.461853431
513_16,1137,CHE,4,53,9,NA,NA,120,NA,NA,270,NA,NA
513_17,1137,CHE,4,53,4,NA,7,100,NA,NA,160,NA,NA
514_1,1137,CHE,3,53,8,NA,NA,280,120,NA,550,NA,NA
514_2,1137,CHE,3,53,7,NA,5,260,120,NA,530,NA,NA
514_3,1137,CHE,1,53,7,5,NA,NA,NA,NA,560,5,1.036040241
514_4,1137,CHE,1,53,10,NA,NA,NA,NA,NA,620,7,1.230926715
514_5,1137,CHE,1,53,2,6,NA,NA,NA,NA,600,5,1.036040241
514_6,1137,CHE,1,53,8,6,NA,NA,NA,NA,490,5,1.036040241
514_7,1137,CHE,1,53,8,6,NA,NA,NA,NA,530,3,0.668829648
514_8,1137,CHE,2,53,9,6,NA,NA,NA,NA,470,NA,NA
514_9,1137,CHE,4,53,4,2,6,320,140,NA,640,NA,NA
514_10,1137,CHE,4,53,9,6,7,100,NA,NA,100,NA,NA
514_11,1137,CHE,2,53,10,5,NA,NA,NA,NA,660,5,1.770461429
514_12,1137,CHE,2,53,10,5,NA,NA,NA,NA,250,0,0
514_13,1137,CHE,3,53,8,NA,3,380,315,100,540,NA,NA
514_14,1137,CHE,3,53,8,NA,NA,270,125,NA,410,NA,NA
514_15,1137,CHE,2,53,10,NA,NA,NA,NA,NA,270,1,0.230926715
514_16,1137,CHE,2,53,5,2,NA,NA,NA,NA,600,7,1.230926715
514_17,1138,CHE,2,52.5,10,6,NA,NA,NA,NA,500,5,1.770461429
514_18,1138,CHE,3,52.5,8,9,6,170,110,NA,340,NA,NA
515_1,1138,CHE,4,52.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
515_2,1138,CHE,1,52.5,9,NA,NA,NA,NA,NA,410,2,0.461853431
515_3,1138,CHE,1,52.5,9,10,NA,NA,NA,NA,430,1,0.598137309
515_4,1138,CHE,3,52.5,6,NA,6,160,110,NA,450,NA,NA
515_5,1138,CHE,4,52.5,6,6,6,285,200,NA,720,NA,NA
515_6,1138,CHE,2,52.5,9,3,NA,NA,NA,NA,570,5,1.036040241
515_7,1138,CHE,4,52.5,7,NA,7,225,200,NA,530,NA,NA
515_8,1138,CHE,4,52.5,6,3,5,380,190,NA,700,NA,NA
515_9,1138,CHE,2,52.5,9,8,NA,NA,NA,NA,670,NA,NA
515_10,1138,CHE,1,52.5,10,8,NA,NA,NA,NA,460,1,0.230926715
515_11,1138,CHE,3,52.5,7,NA,6,160,NA,NA,450,NA,NA
515_12,1138,CHE,4,52.5,7,5,6,230,NA,100,400,NA,NA
515_13,1138,CHE,2,52.5,9,9,NA,NA,NA,NA,600,5,1.770461429
515_14,1138,CHE,1,52.5,10,NA,NA,NA,NA,NA,410,3,1.036040241
515_15,1138,CHE,3,52.5,7,NA,7,190,150,NA,450,NA,NA
515_16,1139,CHE,2,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
515_17,1139,CHE,2,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
515_18,1139,CHE,2,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
515_19,1139,CHE,2,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
516_1,1139,CHE,2,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
516_2,1139,CHE,1,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
516_3,1139,CHE,1,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
516_4,1139,CHE,1,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
516_5,1139,CHE,1,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
516_6,1139,CHE,1,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
516_7,1104,CHE,4,69,4,2,4,300,140,NA,470,NA,NA
516_8,1104,CHE,1,69,2,8,NA,NA,NA,NA,420,6,1.176564508
516_9,1104,CHE,4,69,7,NA,5,250,120,NA,700,NA,NA
516_10,1104,CHE,4,69,4,NA,4,225,135,NA,NA,NA,NA
516_11,1104,CHE,1,69,5,8,NA,NA,NA,NA,720,NA,NA
516_12,1104,CHE,2,69,6,5,NA,NA,NA,NA,540,8,2.17232412
516_13,1104,CHE,2,69,6,5,NA,NA,NA,NA,940,2,1.196274618
516_14,1104,CHE,2,69,4,7,NA,NA,NA,NA,400,2,0.461853431
516_15,1104,CHE,2,69,4,2,NA,NA,NA,NA,460,3,1.403250835
516_16,1104,CHE,2,69,8,2,NA,NA,NA,NA,660,3,0.668829648
516_17,1104,CHE,4,69,6,2,5,300,NA,190,620,NA,NA
517_1,1104,CHE,4,69,7,8,4,260,170,NA,580,NA,NA
517_2,1104,CHE,1,69,8,5,NA,NA,NA,NA,520,7,1.230926715
517_3,1104,CHE,3,69,7,2,NA,200,150,NA,650,NA,NA
517_4,1104,CHE,3,69,8,NA,NA,NA,180,135,960,NA,NA
517_5,1104,CHE,1,69,7,NA,NA,NA,NA,NA,960,10,1.805113526
517_6,1104,CHE,3,69,6,NA,7,110,NA,NA,150,NA,NA
517_7,1104,CHE,3,69,9,2,7,200,NA,NA,570,NA,NA
517_8,1140,CHE,2,60.5,10,NA,NA,NA,NA,NA,280,NA,NA
517_9,1140,CHE,1,60.5,10,9,NA,NA,NA,NA,750,6,1.243016458
517_10,1140,CHE,1,60.5,9,8,NA,NA,NA,NA,860,3,1.403250835
517_11,1140,CHE,1,60.5,10,NA,NA,NA,NA,NA,630,6,1.910985695
517_12,1140,CHE,1,60.5,10,5,NA,NA,NA,NA,680,6,1.910985695
517_13,1140,CHE,3,60.5,5,8,10,215,165,NA,650,NA,NA
517_14,1140,CHE,3,60.5,7,8,6,210,NA,NA,560,NA,NA
517_15,1140,CHE,3,60.5,8,NA,7,110,NA,NA,100,NA,NA
517_16,1140,CHE,3,60.5,5,NA,6,170,110,NA,520,NA,NA
517_17,1140,CHE,2,60.5,10,10,NA,NA,NA,NA,760,2,0.461853431
517_18,1140,CHE,2,60.5,6,9,NA,NA,NA,NA,720,2,1.17232412
517_19,1140,CHE,2,60.5,8,5,NA,NA,NA,NA,650,7,1.965347903
517_20,1140,CHE,4,60.5,4,NA,8,150,100,NA,250,NA,NA
518_1,1140,CHE,4,60.5,7,NA,10,190,130,NA,600,NA,NA
518_2,1140,CHE,4,60.5,5,NA,9,130,NA,NA,260,NA,NA
518_3,1140,CHE,4,60.5,6,7,7,310,160,115,450,NA,NA
518_4,1105,CHE,1,57,10,10,NA,NA,NA,NA,190,2,0.461853431
518_5,1105,CHE,1,57,10,5,NA,NA,NA,NA,850,6,1.176564508
518_6,1105,CHE,2,57,9,8,NA,NA,NA,NA,800,NA,NA
518_7,1105,CHE,1,57,10,10,NA,NA,NA,NA,720,NA,NA
518_8,1105,CHE,2,57,6,NA,NA,NA,NA,NA,NA,NA,NA
518_9,1105,CHE,2,57,8,10,NA,NA,NA,NA,610,2,0.829064024
518_10,1105,CHE,1,57,10,NA,NA,NA,NA,NA,450,0,0
518_11,1105,CHE,1,57,10,NA,NA,NA,NA,NA,380,4,0.863716122
518_12,1105,CHE,3,57,9,2,2,130,NA,NA,400,NA,NA
518_13,1105,CHE,4,57,8,NA,10,205,105,NA,520,NA,NA
518_14,1105,CHE,2,57,8,10,NA,NA,NA,NA,500,3,0.668829648
518_15,1105,CHE,4,57,7,NA,7,220,130,60,330,NA,NA
518_16,1105,CHE,3,57,9,NA,7,100,NA,NA,NA,NA,NA
519_1,1105,CHE,3,57,9,8,9,NA,110,100,480,NA,NA
519_2,1105,CHE,3,57,8,NA,7,160,140,120,500,NA,NA
519_3,1105,CHE,3,57,10,NA,5,210,NA,170,600,NA,NA
519_4,1105,CHE,4,57,10,7,6,160,NA,NA,480,NA,NA
519_5,1105,CHE,4,57,8,9,4,380,190,130,750,NA,NA
519_6,1105,CHE,4,57,6,7,3,NA,130,NA,470,NA,NA
519_7,1106,CHE,3,50.5,8,6,7,210,NA,NA,650,NA,NA
519_8,1106,CHE,1,50.5,9,9,NA,NA,NA,NA,820,NA,NA
519_9,1106,CHE,3,50.5,7,7,10,130,115,65,100,NA,NA
519_10,1106,CHE,2,50.5,7,9,NA,NA,NA,NA,450,4,1.598137309
519_11,1106,CHE,3,50.5,7,5,7,160,135,NA,500,NA,NA
519_12,1106,CHE,1,50.5,9,9,NA,NA,NA,NA,720,5,1.036040241
519_13,1106,CHE,4,50.5,5,NA,7,165,150,NA,NA,NA,NA
519_14,1106,CHE,4,50.5,8,NA,7,190,NA,NA,350,NA,NA
519_15,1106,CHE,4,50.5,4,4,5,215,NA,100,360,NA,NA
519_16,1106,CHE,4,50.5,6,NA,6,180,NA,NA,NA,NA,NA
519_17,1106,CHE,2,50.5,8,5,NA,NA,NA,NA,320,6,1.910985695
519_18,1106,CHE,1,50.5,9,5,NA,NA,NA,NA,850,5,1.036040241
519_19,1106,CHE,1,50.5,7,10,NA,NA,NA,NA,410,2,0.461853431
520_1,1106,CHE,2,50.5,7,9,NA,NA,NA,NA,900,5,1.805113526
520_2,1106,CHE,2,50.5,8,NA,NA,NA,NA,NA,320,5,1.403250835
520_3,1106,CHE,2,50.5,8,9,NA,NA,NA,NA,260,6,1.910985695
520_4,1106,CHE,3,50.5,7,8,7,160,NA,NA,200,NA,NA
520_5,1107,CHE,4,71.5,6,NA,6,225,NA,NA,620,NA,NA
520_6,1107,CHE,4,71.5,6,NA,7,150,130,NA,630,NA,NA
520_7,1107,CHE,4,71.5,6,7,9,130,NA,NA,460,NA,NA
520_8,1107,CHE,4,71.5,4,NA,8,140,NA,NA,600,NA,NA
520_9,1107,CHE,1,71.5,6,NA,NA,NA,NA,NA,540,NA,NA
520_10,1107,CHE,1,71.5,6,2,NA,NA,NA,NA,900,10,1.805113526
520_11,1107,CHE,2,71.5,10,NA,NA,NA,NA,NA,450,6,1.910985695
520_12,1107,CHE,4,71.5,6,NA,7,125,NA,NA,410,NA,NA
520_13,1107,CHE,2,71.5,5,NA,NA,NA,NA,NA,340,NA,NA
520_14,1107,CHE,2,71.5,4,8,NA,NA,NA,NA,550,6,1.610227052
520_15,1107,CHE,3,71.5,8,NA,6,210,NA,NA,300,NA,NA
520_16,1107,CHE,2,71.5,9,NA,NA,NA,NA,NA,460,8,2.312848386
520_17,1107,CHE,3,71.5,6,NA,NA,165,155,120,580,NA,NA
520_18,1107,CHE,3,71.5,4,NA,10,130,NA,NA,100,NA,NA
521_1,1107,CHE,1,71.5,8,9,NA,NA,NA,NA,570,6,1.176564508
521_2,1107,CHE,1,71.5,9,NA,NA,NA,NA,NA,530,5,1.036040241
521_3,1107,CHE,1,71.5,9,9,NA,NA,NA,NA,740,5,1.036040241
521_4,1107,CHE,3,71.5,8,NA,6,245,NA,145,720,NA,NA
521_5,1107,CHE,3,71.5,5,NA,7,195,NA,NA,400,NA,NA
521_6,1108,CHE,2,44,7,9,NA,NA,NA,NA,430,4,0.863716122
521_7,1108,CHE,1,44,10,NA,NA,NA,NA,NA,250,NA,NA
521_8,1108,CHE,1,44,10,9,NA,NA,NA,NA,460,1,0.965347903
521_9,1108,CHE,1,44,10,9,NA,NA,NA,NA,270,0,0
521_10,1108,CHE,4,44,6,8,8,100,NA,NA,380,NA,NA
521_11,1108,CHE,1,44,9,9,NA,NA,NA,NA,530,1,0.598137309
521_12,1108,CHE,1,44,9,10,NA,NA,NA,NA,430,2,0.461853431
521_13,1108,CHE,4,44,6,NA,10,130,NA,NA,NA,NA,NA
521_14,1108,CHE,3,44,5,6,7,200,NA,NA,450,NA,NA
521_15,1108,CHE,4,44,8,NA,5,140,NA,NA,500,NA,NA
521_16,1108,CHE,4,44,6,NA,7,180,115,NA,520,NA,NA
521_17,1108,CHE,3,44,5,NA,7,230,70,NA,300,NA,NA
521_18,1108,CHE,2,44,9,NA,NA,NA,NA,NA,60,4,0.863716122
